transaction_id,user_id,merchant_id,amount,transaction_type,merchant_category,device_type,country,hour,day_of_week,is_weekend,account_age_days,customer_tenure_months,prior_txn_24h,prior_txn_7d,avg_amount_30d,days_since_last_txn,chargeback_history,failed_login_24h,credit_score_band,is_foreign_txn,is_high_risk_country,is_new_device,merchant_risk_score,fraud_label
TXN000818,19577,492,52.64,bill_payment,education,mobile,BR,4,3,0,2058,68,3,15,29.92,2,0,0,fair,0,1,0,27,0
TXN000819,69916,864,29.17,purchase,fashion,desktop,DE,3,1,0,3074,102,1,9,25.38,0,1,0,good,0,0,0,29,0
TXN000820,99918,796,307.02,purchase,grocery,desktop,SG,3,2,0,1554,51,2,10,216.69,0,1,0,excellent,1,0,0,55,0
TXN000821,12156,188,91.04,purchase,gaming,desktop,US,23,6,1,1163,38,0,8,73.46,3,0,0,fair,0,0,1,34,0
TXN000822,69910,131,8.02,subscription,electronics,mobile,US,14,6,1,995,33,2,9,7.48,3,0,0,good,0,0,0,39,0
TXN000823,22287,403,25.78,cash_out,travel,mobile,CA,8,1,0,1385,46,0,4,17.44,5,0,0,good,0,0,0,34,0
TXN000824,68510,686,336.96,purchase,food_delivery,mobile,US,10,0,0,1017,33,0,3,322.7,11,0,1,fair,0,0,0,63,0
TXN000825,66097,771,15.12,purchase,health,desktop,UK,4,4,0,3373,112,2,9,16.08,3,1,0,good,0,0,0,34,0
TXN000826,18139,839,38.85,purchase,gaming,mobile,AE,13,2,0,3621,120,2,9,35.72,5,1,0,excellent,0,1,0,62,0
TXN000827,71264,407,110.82,subscription,gaming,mobile,US,10,3,0,1253,41,1,9,123.7,10,0,0,fair,0,0,0,24,0
TXN000828,90732,251,65.83,bill_payment,utilities,mobile,US,19,6,1,3371,112,2,9,16.33,1,0,0,fair,0,0,0,90,0
TXN000829,87709,123,74.95,purchase,health,tablet,IN,0,6,1,3115,103,3,7,54.28,4,0,0,fair,1,0,0,96,0
TXN000830,12609,232,71.08,purchase,health,mobile,DE,22,6,1,277,9,2,7,83.0,2,0,0,very_good,0,0,0,1,0
TXN000831,32132,158,37.44,transfer,utilities,mobile,IN,1,5,1,1792,59,3,9,23.99,0,0,0,good,0,0,0,11,0
TXN000832,31674,873,17.94,transfer,fashion,mobile,CA,10,6,1,2396,79,1,5,10.76,0,0,0,good,0,0,1,11,0
TXN000833,50795,341,54.12,purchase,electronics,mobile,FR,8,5,1,1541,51,6,18,46.66,1,0,0,very_good,0,0,0,19,0
TXN000834,22871,839,25.47,purchase,gaming,mobile,US,17,6,1,1668,55,3,15,22.79,0,0,0,excellent,0,0,1,79,0
TXN000835,86890,597,23.73,purchase,travel,mobile,DE,15,3,0,1804,60,2,9,17.55,13,0,0,fair,1,0,0,25,0
TXN000836,79908,584,138.97,transfer,grocery,mobile,AU,4,0,0,2514,83,3,12,201.93,0,0,0,very_good,0,0,0,59,0
TXN000837,82750,508,25.97,subscription,fashion,desktop,FR,11,5,1,1072,35,2,10,25.61,5,0,0,good,0,0,0,26,0
TXN000838,27838,836,169.95,subscription,finance,mobile,CA,12,6,1,2179,72,2,14,106.92,0,0,0,fair,0,0,0,7,0
TXN000839,11311,139,46.11,cash_out,education,desktop,IN,11,2,0,889,29,3,13,21.59,9,0,0,fair,0,0,1,9,0
TXN000840,91956,183,31.71,purchase,education,mobile,US,0,2,0,3245,108,5,19,32.4,9,0,0,good,0,0,0,95,0
TXN000841,36001,480,7.13,purchase,fashion,desktop,US,4,4,0,309,10,3,12,4.44,13,0,0,excellent,0,0,0,56,0
TXN000842,69063,454,246.63,purchase,travel,mobile,US,12,4,0,245,8,1,11,381.24,5,0,0,good,0,0,1,66,0
TXN000843,91848,590,36.4,cash_out,education,desktop,AU,6,4,0,138,4,1,11,37.43,3,0,0,good,0,0,1,19,0
TXN000844,13254,763,4.74,purchase,health,mobile,UK,13,2,0,1276,42,3,9,5.06,9,0,0,poor,0,0,0,49,0
TXN000845,10492,628,89.03,purchase,education,tablet,AU,3,5,1,2213,73,5,14,86.77,8,0,2,poor,0,0,0,66,0
TXN000846,10488,331,34.98,purchase,education,mobile,US,17,5,1,3597,119,2,5,43.25,3,0,0,excellent,0,0,0,78,0
TXN000847,24069,394,15.83,transfer,gaming,desktop,FR,4,6,1,1660,55,2,8,3.0,3,0,0,very_good,0,0,0,66,0
TXN000848,14649,776,84.61,transfer,food_delivery,desktop,FR,15,4,0,666,22,1,10,45.61,4,0,0,good,1,0,0,60,0
TXN000849,83797,281,3.69,subscription,grocery,mobile,US,20,0,0,1344,44,5,16,4.47,0,0,0,fair,0,0,0,63,0
TXN000850,64532,553,19.25,purchase,electronics,mobile,US,8,5,1,465,15,2,9,25.99,0,0,0,poor,1,0,0,38,0
TXN000851,98203,584,27.95,bill_payment,utilities,mobile,US,3,0,0,1723,57,1,9,14.8,1,0,1,excellent,0,0,1,70,0
TXN000852,82132,774,78.8,transfer,electronics,mobile,FR,0,1,0,2661,88,1,6,27.93,0,0,0,poor,0,0,0,30,0
TXN000853,96685,742,274.85,subscription,grocery,mobile,US,8,1,0,130,4,3,11,261.18,6,0,0,fair,0,0,0,72,0
TXN000854,31469,517,29.36,subscription,fashion,mobile,IN,2,1,0,2837,94,0,8,30.7,5,0,1,very_good,0,0,1,46,0
TXN000855,35901,377,55.37,bill_payment,grocery,mobile,DE,21,5,1,835,27,3,11,52.28,0,0,1,excellent,0,0,0,58,0
TXN000856,86445,430,434.22,bill_payment,travel,mobile,BR,23,3,0,2454,81,3,9,383.03,1,0,0,fair,0,1,0,48,0
TXN000857,32039,470,36.75,purchase,fashion,desktop,DE,23,1,0,2976,99,2,9,12.66,10,0,0,very_good,0,0,1,57,0
TXN000858,15150,297,55.78,purchase,gaming,mobile,IN,22,0,0,2833,94,0,6,43.93,4,1,0,good,0,0,1,72,0
TXN000859,70221,662,12.02,purchase,utilities,desktop,AE,14,1,0,2445,81,0,6,10.0,0,1,0,very_good,0,1,0,29,0
TXN000860,82085,287,213.42,cash_out,fashion,mobile,US,7,4,0,2532,84,3,7,156.98,1,0,0,poor,0,0,0,48,0
TXN000861,97136,683,19.27,subscription,utilities,mobile,FR,10,5,1,685,22,3,14,6.25,4,0,0,excellent,0,0,0,41,0
TXN000862,93500,775,46.61,purchase,gaming,mobile,US,6,2,0,496,16,6,13,50.13,5,0,0,very_good,1,0,0,2,0
TXN000863,20820,964,45.43,purchase,health,desktop,DE,20,0,0,1392,46,3,12,52.69,2,0,0,excellent,0,0,0,86,0
TXN000864,79488,206,39.52,bill_payment,gaming,mobile,SG,10,3,0,2220,74,2,8,26.15,1,0,0,good,1,0,0,69,0
TXN000865,86150,782,24.76,bill_payment,travel,tablet,IN,9,5,1,2256,75,3,9,20.9,0,0,0,excellent,0,0,0,5,0
TXN000866,72830,177,45.48,bill_payment,fashion,mobile,AU,16,0,0,2835,94,5,9,34.15,3,0,0,good,0,0,0,7,0
TXN000867,83781,403,177.97,purchase,health,mobile,UK,8,5,1,1126,37,2,10,134.16,11,0,0,good,0,0,1,93,0
TXN000868,85417,258,285.1,transfer,utilities,mobile,CA,8,1,0,3159,105,1,9,298.77,3,0,1,poor,0,0,0,85,0
TXN000869,50189,245,31.26,cash_out,health,mobile,CA,5,1,0,1639,54,2,9,32.99,4,0,0,very_good,0,0,0,73,0
TXN000870,13613,257,24.42,purchase,health,mobile,IN,1,4,0,899,29,2,8,29.85,0,0,0,good,0,0,0,71,0
TXN000871,51057,139,17.67,purchase,education,mobile,DE,0,0,0,2684,89,1,11,21.49,3,0,0,good,0,0,0,85,0
TXN000872,28160,839,410.56,bill_payment,travel,mobile,UK,9,2,0,465,15,3,11,348.34,2,0,0,very_good,0,0,0,60,0
TXN000873,20235,154,41.1,purchase,fashion,mobile,UK,23,0,0,1479,49,0,8,72.03,0,0,0,very_good,0,0,1,1,0
TXN000874,21243,458,99.84,purchase,health,mobile,UK,6,1,0,2851,95,0,6,136.28,1,1,0,good,0,0,0,46,0
TXN000875,72762,728,68.51,subscription,finance,tablet,CA,15,5,1,2814,93,3,10,48.13,3,0,1,good,0,0,0,34,0
TXN000876,55407,990,267.08,subscription,travel,mobile,US,7,1,0,937,31,4,14,250.52,12,1,0,good,0,0,0,18,0
TXN000877,58584,867,29.28,purchase,finance,mobile,FR,7,0,0,608,20,3,15,8.91,0,0,0,good,0,0,0,86,0
TXN000878,77066,223,13.51,transfer,finance,tablet,IN,3,1,0,117,3,3,19,12.27,2,0,0,good,0,0,0,66,0
TXN000879,59343,987,195.1,purchase,grocery,mobile,US,13,0,0,327,10,3,8,273.55,1,0,0,very_good,0,0,0,91,0
TXN000880,66700,687,82.51,cash_out,health,mobile,AU,15,4,0,3012,100,1,5,143.1,1,0,0,very_good,0,0,1,11,0
TXN000881,17742,261,55.18,purchase,food_delivery,desktop,FR,8,6,1,2860,95,4,15,47.65,4,1,0,good,0,0,0,98,0
TXN000882,86600,503,145.72,subscription,gaming,tablet,US,12,1,0,1847,61,3,13,145.79,18,0,0,fair,0,0,0,61,0
TXN000883,50389,925,58.09,transfer,education,desktop,US,11,5,1,2081,69,7,14,62.83,3,0,0,good,0,0,0,57,0
TXN000884,23969,453,150.34,purchase,utilities,mobile,US,6,2,0,1192,39,1,6,224.59,6,0,0,very_good,0,0,0,19,0
TXN000885,83198,265,45.69,purchase,education,tablet,US,16,0,0,701,23,3,10,27.65,1,1,0,excellent,0,0,0,63,0
TXN000886,76115,886,82.41,transfer,finance,mobile,BR,13,4,0,42,1,3,14,139.82,1,0,0,fair,0,1,0,60,0
TXN000887,14772,956,58.78,purchase,finance,tablet,AE,1,1,0,2452,81,1,10,47.31,0,0,0,excellent,0,1,1,71,0
TXN000888,27373,977,27.31,purchase,finance,desktop,US,11,3,0,129,4,0,7,14.99,1,0,0,fair,0,0,0,16,0
TXN000889,11417,959,30.42,purchase,finance,tablet,BR,9,3,0,384,12,1,6,24.5,21,0,0,excellent,0,1,1,64,0
TXN000890,34368,884,25.7,bill_payment,grocery,mobile,US,19,4,0,2893,96,2,10,16.89,8,0,0,excellent,1,0,0,10,0
TXN000891,18998,508,46.48,purchase,electronics,mobile,IN,7,0,0,2127,70,4,13,47.68,4,0,0,good,0,0,0,8,0
TXN000892,73890,272,24.28,purchase,fashion,desktop,BR,22,1,0,1787,59,5,10,9.82,0,0,1,excellent,0,1,0,48,0
TXN000893,57029,654,54.18,bill_payment,grocery,mobile,CA,14,5,1,797,26,2,11,51.06,2,0,0,good,0,0,1,12,0
TXN000894,98217,298,52.55,purchase,education,mobile,US,3,6,1,547,18,0,7,57.76,6,0,0,good,1,0,0,71,0
TXN000895,77447,525,44.02,purchase,health,tablet,IN,9,0,0,1703,56,1,11,59.2,2,1,0,very_good,0,0,0,49,0
TXN000896,65038,689,44.71,purchase,gaming,mobile,AE,21,2,0,1309,43,2,11,49.37,1,0,0,fair,0,1,0,24,0
TXN000897,55837,950,21.99,purchase,electronics,mobile,UK,6,6,1,1949,64,1,12,29.17,6,0,1,fair,0,0,0,28,0
TXN000898,14904,359,28.4,purchase,education,mobile,US,16,2,0,604,20,7,23,20.4,7,0,0,fair,1,0,0,50,0
TXN000899,16318,326,8.14,subscription,travel,mobile,US,18,3,0,845,28,3,8,8.29,3,0,0,good,0,0,0,60,0
TXN000900,65467,760,32.86,purchase,food_delivery,mobile,IN,16,6,1,412,13,1,4,7.6,0,0,1,very_good,0,0,0,80,0
TXN000901,10394,105,15.07,subscription,fashion,mobile,IN,2,6,1,1549,51,2,8,13.05,7,0,0,very_good,1,0,0,58,0
TXN000902,13811,609,40.04,purchase,grocery,desktop,BR,8,4,0,1009,33,3,9,40.68,2,0,1,excellent,0,1,0,55,0
TXN000903,29721,770,19.24,purchase,electronics,desktop,BR,8,4,0,816,27,0,9,20.07,5,1,0,excellent,0,1,0,61,0
TXN000904,89572,595,5.78,purchase,grocery,mobile,SG,8,4,0,2006,66,5,16,3.0,6,0,0,very_good,0,0,0,60,0
TXN000905,51303,445,277.88,purchase,utilities,mobile,BR,21,1,0,1816,60,2,9,217.57,1,0,0,excellent,0,1,0,35,0
TXN000906,73861,844,29.72,transfer,gaming,desktop,UK,0,6,1,767,25,1,7,24.51,2,0,1,fair,0,0,0,23,0
TXN000907,47040,433,134.61,purchase,gaming,desktop,IN,12,0,0,2551,85,1,12,103.82,0,0,0,very_good,0,0,1,53,0
TXN000908,25581,738,22.78,purchase,grocery,desktop,UK,23,0,0,1255,41,2,8,25.46,3,0,0,poor,1,0,0,13,0
TXN000909,43403,517,168.73,purchase,grocery,mobile,UK,21,4,0,1246,41,1,6,140.88,2,0,0,fair,1,0,0,25,0
TXN000910,18254,123,12.98,cash_out,education,desktop,SG,14,5,1,1744,58,1,10,12.07,9,0,0,fair,0,0,0,15,0
TXN000911,79322,576,42.88,purchase,utilities,mobile,AU,23,5,1,508,16,1,6,32.29,15,0,0,fair,0,0,0,50,0
TXN000912,26517,144,13.69,transfer,food_delivery,mobile,AE,9,4,0,1533,51,2,10,16.69,1,0,0,excellent,0,1,0,98,0
TXN000913,43873,936,380.19,purchase,food_delivery,desktop,CA,14,2,0,2126,70,3,11,472.11,3,0,1,good,0,0,1,88,0
TXN000914,98201,640,29.24,purchase,gaming,mobile,IN,13,2,0,470,15,5,13,23.61,7,0,0,excellent,1,0,0,9,0
TXN000915,63276,434,77.14,transfer,electronics,mobile,DE,1,2,0,2062,68,7,14,135.39,2,1,0,good,1,0,0,83,0
TXN000916,51269,537,54.9,purchase,food_delivery,mobile,US,0,1,0,142,4,2,8,36.79,12,0,0,very_good,0,0,0,16,0
TXN000917,58870,656,35.77,purchase,finance,mobile,US,21,2,0,2203,73,2,8,43.0,6,0,0,good,0,0,1,92,0
TXN000918,80566,333,58.32,bill_payment,health,mobile,IN,4,0,0,130,4,4,16,35.85,2,0,0,excellent,0,0,0,21,0
TXN000919,32903,359,124.37,purchase,electronics,desktop,US,8,2,0,639,21,6,13,140.78,2,0,0,poor,0,0,0,13,0
TXN000920,67276,476,66.78,purchase,food_delivery,mobile,SG,14,6,1,1278,42,2,13,74.03,0,0,0,very_good,0,0,1,79,0
TXN000921,88541,332,42.36,purchase,utilities,mobile,US,13,4,0,2243,74,1,8,25.27,0,0,1,excellent,0,0,0,84,0
TXN000922,61516,781,58.4,purchase,grocery,desktop,US,12,0,0,2623,87,1,11,50.27,1,0,0,very_good,0,0,0,40,0
TXN000923,50188,193,205.11,transfer,fashion,mobile,BR,23,2,0,1712,57,2,7,299.53,6,0,0,very_good,0,1,1,55,0
TXN000924,23061,843,25.15,purchase,food_delivery,tablet,US,18,1,0,479,15,2,13,16.49,1,0,0,good,0,0,0,80,0
TXN000925,32345,413,6.9,bill_payment,travel,mobile,SG,22,1,0,1414,47,4,14,7.04,2,0,0,good,0,0,0,86,0
TXN000926,95141,604,13.64,subscription,food_delivery,mobile,AU,15,4,0,2872,95,2,11,13.65,0,0,0,fair,0,0,1,42,0
TXN000927,58712,241,14.59,bill_payment,food_delivery,mobile,US,23,6,1,330,11,2,3,12.95,0,0,0,good,0,0,0,79,0
TXN000928,37120,446,16.56,cash_out,grocery,desktop,AU,14,4,0,2612,87,1,14,6.3,6,1,1,poor,0,0,0,80,0
TXN000929,47652,778,17.08,bill_payment,electronics,mobile,IN,13,3,0,1408,46,2,12,19.62,1,0,0,very_good,0,0,0,80,0
TXN000930,62020,343,35.83,subscription,health,tablet,BR,19,1,0,15,1,2,8,32.37,1,0,0,excellent,0,1,0,90,0
TXN000931,58378,218,45.73,purchase,gaming,mobile,FR,20,1,0,2535,84,2,10,56.3,0,0,0,very_good,0,0,0,84,0
TXN000932,72979,569,45.29,purchase,finance,mobile,AU,1,5,1,98,3,1,6,43.91,0,0,0,very_good,0,0,0,45,0
TXN000933,33174,246,18.97,subscription,travel,mobile,IN,21,4,0,1349,44,2,4,17.44,2,0,0,good,0,0,0,32,0
TXN000934,68430,382,89.52,purchase,grocery,mobile,UK,16,3,0,712,23,2,9,90.57,8,0,0,fair,0,0,0,99,0
TXN000935,49840,504,59.21,transfer,finance,mobile,AU,21,4,0,2131,71,1,12,35.75,3,1,0,very_good,0,0,0,45,0
TXN000936,94652,607,151.89,purchase,food_delivery,mobile,AE,17,5,1,205,6,1,8,207.7,5,0,0,good,0,1,0,94,0
TXN000937,24212,674,78.42,cash_out,education,mobile,IN,22,5,1,333,11,3,12,61.75,6,0,0,good,0,0,1,100,0
TXN000938,23359,708,26.72,purchase,utilities,mobile,IN,6,0,0,1939,64,2,13,21.14,1,0,0,excellent,0,0,0,2,0
TXN000939,51548,859,118.5,bill_payment,food_delivery,mobile,DE,4,2,0,3627,120,2,14,152.59,3,0,0,good,0,0,1,15,0
TXN000940,55751,159,46.82,purchase,finance,mobile,BR,4,0,0,145,4,3,12,45.61,2,0,0,good,0,1,0,57,0
TXN000941,72178,425,75.05,purchase,food_delivery,mobile,AE,6,2,0,1682,56,1,9,62.22,8,0,0,poor,0,1,0,9,0
TXN000942,46362,100,69.99,cash_out,gaming,mobile,US,5,4,0,2929,97,2,9,71.68,9,0,2,very_good,0,0,0,66,0
TXN000943,92233,108,32.72,cash_out,electronics,mobile,US,10,1,0,1061,35,3,10,35.59,5,0,0,fair,1,0,0,2,0
TXN000944,52674,290,40.16,transfer,education,mobile,IN,4,1,0,1799,59,1,9,34.72,10,0,0,very_good,0,0,0,85,0
TXN000945,21640,637,32.52,bill_payment,food_delivery,mobile,DE,3,3,0,3061,102,1,4,38.27,1,0,0,good,0,0,0,43,0
TXN000946,20729,904,16.99,purchase,utilities,desktop,IN,12,3,0,2657,88,1,12,8.81,3,0,0,very_good,0,0,0,68,0
TXN000947,97605,795,5.31,cash_out,education,mobile,US,19,4,0,1070,35,4,11,5.2,1,0,0,excellent,0,0,1,47,0
TXN000948,22068,681,19.6,purchase,health,mobile,CA,3,0,0,2740,91,2,7,22.35,6,0,0,fair,0,0,0,69,0
TXN000949,95305,799,43.78,purchase,health,desktop,IN,12,1,0,2466,82,4,10,47.57,0,0,0,very_good,0,0,1,69,0
TXN000950,35026,254,97.22,purchase,fashion,mobile,IN,15,5,1,1850,61,1,7,22.14,0,0,0,fair,0,0,0,29,0
TXN000951,18406,855,74.92,purchase,electronics,mobile,IN,16,4,0,1610,53,2,8,64.58,4,0,0,fair,0,0,0,81,0
TXN000952,37423,900,28.46,purchase,electronics,tablet,AU,2,6,1,3377,112,3,6,15.25,1,0,0,good,0,0,0,83,0
TXN000953,65322,185,19.84,transfer,utilities,tablet,IN,17,5,1,3191,106,2,5,25.51,0,0,0,good,0,0,0,33,0
TXN000954,48510,522,31.13,purchase,food_delivery,desktop,BR,0,5,1,3614,120,2,11,24.37,11,0,0,excellent,0,1,0,7,0
TXN000955,80701,846,15.22,bill_payment,grocery,mobile,IN,5,3,0,2465,82,1,12,19.06,3,0,0,very_good,0,0,0,45,0
TXN000956,64988,528,5.45,purchase,gaming,mobile,IN,7,6,1,1311,43,3,7,3.0,0,0,0,excellent,0,0,0,66,0
TXN000957,46070,855,9.11,purchase,gaming,tablet,IN,20,2,0,400,13,1,9,9.27,7,0,0,fair,0,0,0,78,0
TXN000958,67115,941,126.12,subscription,grocery,tablet,US,4,6,1,460,15,0,12,113.81,4,0,0,very_good,1,0,0,21,0
TXN000959,97430,526,194.72,purchase,gaming,mobile,UK,18,2,0,3471,115,3,6,336.71,0,1,1,good,0,0,0,49,0
TXN000960,47062,153,72.14,purchase,travel,mobile,IN,23,3,0,1326,44,3,12,90.42,4,0,0,poor,1,0,1,77,0
TXN000961,23809,405,34.73,subscription,education,mobile,FR,23,4,0,404,13,4,15,42.86,1,1,0,very_good,0,0,0,53,0
TXN000962,46790,293,10.45,purchase,food_delivery,mobile,IN,7,2,0,816,27,2,13,15.76,3,0,0,very_good,0,0,0,80,0
TXN000963,85609,526,31.66,purchase,electronics,desktop,US,2,1,0,77,2,2,8,31.19,4,0,1,excellent,0,0,0,68,0
TXN000964,29586,626,63.48,transfer,gaming,mobile,IN,5,6,1,1938,64,1,12,55.24,1,0,0,excellent,0,0,0,18,0
TXN000965,95421,517,77.24,purchase,utilities,mobile,US,18,3,0,2157,71,4,11,64.57,5,0,0,fair,0,0,0,22,0
TXN000966,62946,275,68.03,cash_out,finance,mobile,AU,4,6,1,1381,46,3,10,67.92,1,0,0,excellent,0,0,0,80,0
TXN000967,64140,370,108.7,transfer,food_delivery,mobile,FR,15,2,0,2716,90,4,14,7.5,4,0,0,excellent,0,0,0,71,0
TXN000968,38533,710,210.33,purchase,food_delivery,mobile,IN,8,6,1,1754,58,0,8,189.44,4,0,0,very_good,0,0,0,84,0
TXN000969,92840,124,25.42,purchase,electronics,mobile,IN,18,4,0,3503,116,2,13,24.61,0,0,1,fair,0,0,0,30,0
TXN000970,13245,292,457.04,purchase,utilities,mobile,UK,14,5,1,2785,92,2,10,389.97,2,0,0,good,1,0,1,6,0
TXN000971,36880,902,5.94,subscription,food_delivery,tablet,DE,14,5,1,275,9,2,7,3.0,0,0,0,poor,0,0,0,24,0
TXN000972,47655,189,18.17,purchase,finance,mobile,FR,18,1,0,1000,33,2,12,15.54,3,0,0,poor,0,0,0,44,0
TXN000973,52954,472,43.82,bill_payment,utilities,mobile,AU,22,5,1,2753,91,2,5,19.28,1,0,0,excellent,0,0,0,13,0
TXN000974,52671,286,59.99,purchase,grocery,mobile,IN,8,6,1,1962,65,3,10,85.91,7,0,0,excellent,0,0,0,20,0
TXN000975,23313,194,31.08,subscription,electronics,mobile,CA,12,4,0,2749,91,1,7,25.57,5,0,1,excellent,1,0,0,15,0
TXN000976,30303,480,23.43,purchase,education,mobile,US,15,6,1,1224,40,3,4,6.59,0,1,0,fair,0,0,0,13,0
TXN000977,18571,568,265.69,purchase,gaming,mobile,US,19,5,1,140,4,2,10,222.66,9,0,0,good,0,0,0,39,0
TXN000978,61520,258,22.44,purchase,electronics,mobile,US,11,4,0,2865,95,1,7,26.22,2,0,0,good,0,0,0,81,0
TXN000979,41577,169,14.62,purchase,grocery,mobile,CA,8,3,0,2865,95,2,10,13.93,0,0,0,good,1,0,0,38,0
TXN000980,60918,221,167.63,bill_payment,utilities,desktop,AE,20,6,1,2334,77,4,7,104.91,0,0,1,good,0,1,0,30,0
TXN000981,63073,685,78.59,purchase,travel,mobile,IN,22,1,0,1476,49,1,5,54.74,4,0,0,excellent,1,0,0,55,0
TXN000982,73179,873,98.03,purchase,grocery,mobile,US,13,3,0,32,1,2,12,79.79,3,0,0,very_good,0,0,1,65,0
TXN000983,59232,262,43.65,purchase,education,mobile,US,2,5,1,2656,88,4,10,33.53,0,0,0,very_good,1,0,0,35,0
TXN000984,68314,388,10.61,purchase,education,mobile,UK,6,6,1,2409,80,5,16,5.54,1,0,0,poor,0,0,0,1,0
TXN000985,62842,409,39.49,bill_payment,travel,mobile,FR,11,1,0,2437,81,1,12,34.74,0,0,0,good,0,0,0,30,0
TXN000986,68718,424,9.37,bill_payment,finance,mobile,CA,16,0,0,621,20,0,7,4.68,0,0,0,good,0,0,1,8,0
TXN000987,65497,319,45.52,bill_payment,health,mobile,BR,16,2,0,2669,88,2,11,53.93,7,0,0,very_good,0,1,0,15,0
TXN000988,38458,149,65.9,purchase,fashion,mobile,BR,19,6,1,2644,88,1,9,80.49,7,0,1,excellent,0,1,0,62,0
TXN000989,32165,572,96.34,purchase,travel,tablet,US,0,3,0,3129,104,4,9,57.71,8,0,0,fair,0,0,1,18,0
TXN000990,80868,421,33.68,transfer,finance,tablet,IN,11,0,0,2071,69,2,13,23.07,5,0,1,poor,0,0,0,38,0
TXN000991,40842,407,71.76,purchase,electronics,tablet,AE,16,0,0,2670,89,1,13,55.48,1,0,0,excellent,0,1,1,40,0
TXN000992,59422,338,16.22,subscription,electronics,mobile,CA,23,2,0,1466,48,1,10,14.44,1,0,0,good,1,0,0,88,0
TXN000993,27727,935,87.35,purchase,education,mobile,US,3,2,0,2543,84,1,8,85.35,0,0,0,good,0,0,0,16,0
TXN000994,48827,648,67.16,purchase,gaming,mobile,SG,21,0,0,2533,84,0,12,69.77,7,0,0,excellent,0,0,0,9,0
TXN000995,57669,476,17.81,cash_out,grocery,mobile,SG,0,3,0,2845,94,3,10,18.38,0,0,0,very_good,0,0,0,54,0
TXN000996,66340,284,58.99,purchase,gaming,mobile,IN,4,3,0,3126,104,3,9,80.59,2,0,1,very_good,0,0,0,63,0
TXN000997,57373,820,97.59,bill_payment,fashion,mobile,IN,20,1,0,12,1,4,14,89.6,1,0,1,fair,0,0,0,51,0
TXN000998,42458,898,39.28,purchase,travel,mobile,US,18,1,0,2842,94,2,9,20.0,0,0,0,good,0,0,0,71,0
TXN000999,96558,129,17.46,purchase,grocery,mobile,FR,23,4,0,2892,96,4,14,7.29,6,0,0,good,0,0,0,87,0
TXN001000,56146,935,42.95,purchase,health,mobile,DE,14,6,1,1991,66,1,13,59.73,3,0,0,good,0,0,1,62,0
TXN001001,82746,728,60.17,purchase,education,desktop,US,14,6,1,1897,63,1,5,63.35,9,0,0,good,0,0,0,54,0
TXN001002,76302,189,17.34,purchase,utilities,mobile,AU,12,3,0,2638,87,1,15,16.68,3,0,0,poor,0,0,0,69,0
TXN001003,60247,777,14.78,purchase,electronics,desktop,AE,12,0,0,1662,55,1,5,15.29,9,0,1,good,0,1,0,22,0
TXN001004,89775,196,58.53,subscription,travel,mobile,FR,12,6,1,1511,50,1,8,55.49,2,1,0,good,0,0,1,25,0
TXN001005,21543,145,76.78,cash_out,grocery,mobile,UK,7,6,1,2932,97,2,4,79.08,1,0,0,good,1,0,1,38,0
TXN001006,92894,203,253.35,purchase,health,mobile,US,20,1,0,2880,96,6,10,199.7,1,0,0,poor,0,0,1,77,0
TXN001007,86519,513,66.63,purchase,health,mobile,AE,8,2,0,756,25,1,10,81.06,1,0,1,excellent,1,1,0,86,0
TXN001008,55326,656,12.33,purchase,finance,mobile,SG,14,0,0,3026,100,2,8,9.16,11,0,0,good,0,0,0,56,0
TXN001009,76004,466,229.48,transfer,utilities,mobile,IN,16,5,1,1192,39,3,13,144.35,3,0,0,good,0,0,0,62,0
TXN001010,56824,209,94.58,purchase,food_delivery,mobile,IN,12,5,1,501,16,3,9,37.15,3,1,0,very_good,0,0,0,79,0
TXN001011,34188,279,6.02,purchase,fashion,mobile,DE,14,0,0,3206,106,4,12,4.99,6,0,0,very_good,0,0,0,25,0
TXN001012,81987,866,14.48,purchase,electronics,mobile,CA,1,4,0,869,28,1,14,18.54,0,0,0,good,0,0,0,13,0
TXN001013,32132,965,23.51,purchase,finance,tablet,US,7,2,0,741,24,5,13,17.93,1,0,1,fair,0,0,0,75,0
TXN001014,38300,778,77.81,purchase,utilities,mobile,US,10,3,0,986,32,0,7,37.85,0,0,0,fair,0,0,0,13,0
TXN001015,56735,192,4.3,purchase,grocery,mobile,US,9,1,0,1794,59,5,15,4.24,1,0,0,fair,0,0,0,16,0
TXN001016,85363,837,32.88,bill_payment,electronics,mobile,FR,21,5,1,607,20,2,11,23.17,0,0,0,fair,0,0,0,40,0
TXN001017,44552,722,73.92,purchase,education,mobile,US,21,2,0,583,19,5,15,100.86,12,0,0,good,0,0,0,79,0
TXN001018,54472,572,2.86,purchase,health,mobile,US,17,5,1,1433,47,1,8,3.5,3,0,1,good,0,0,0,39,0
TXN001019,13749,228,71.67,purchase,finance,mobile,IN,8,1,0,796,26,1,7,37.18,6,0,0,fair,0,0,0,12,0
TXN001020,20426,996,79.86,purchase,health,desktop,US,1,4,0,705,23,0,8,67.71,21,0,0,very_good,0,0,0,13,0
TXN001021,15035,497,17.08,purchase,food_delivery,mobile,US,18,2,0,3329,110,0,4,11.5,1,0,0,poor,0,0,0,26,0
TXN001022,16485,139,12.96,purchase,food_delivery,mobile,IN,21,6,1,2174,72,2,8,7.15,1,0,0,excellent,0,0,0,9,0
